anime_id,name,genre,type,episodes,rating,members,description
28713,Isuca: Gokuraku,"Comedy, Ecchi, Romance, Seinen, Supernatural",OVA,1,6.36,9464,"{{Stub}}
{{Series
|image=File:Gokurakugai.png
|wiki=gokurakugai
|wiki name=Gokurakugai
|foundingdate=2022/06/06
|pagecount=67
|datechecked=2023/12/12
|genre=Action, Mystery, Supernatural
|demographic=Shōnen
|media=Manga
|animangafooter=Yes
|animanganavlink=Yes
|adoptable=No
}}
{{translation|'''Gokurakugai'''|極楽街|Gokurakugai|lit. ""Paradise Street""|lead=yes}} is a Japanese [[manga]] series in the action-supernatural genre, written and illustrated by [[w:c:gokurakugai:Yuto Sano|Yuto Sano]]. It made"
2609,Kakyuusei (1999),"Drama, Harem, Romance, School",TV,14,6.36,1578,"{{Series
|demographic
|genre=Drama, Romance, Hentai
|tag=School Life, Harem, Ecchi
|media=Anime, Visual Novel, OVA, Game
|wiki=kakyuusei
|wiki name=Kakyuusei Wiki
|image=File:Kakyuusei.jpg
|foundingdate=June 17, 2018
|pagecount=30
|datechecked=July 13, 2018
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{Translation|'''Kakyuusei'''|下級生|Kakyūsei}} is a Japanese [[anime]] series about high school romance where the story is individualized into separate sequels and spinoffs. The first seri"
1777,Kaze no Tairiku,"Action, Adventure, Fantasy, Supernatural",Movie,1,6.36,2552,"{{Series
|demographic=Shōnen
|genre=Fantasy
|media=Manga
|image=File:Kaze no Stra.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Kaze no Stra''' (邪風〈かぜ〉のストラ) is a [[manga]] written and illustrated by Iwata Nawoya

==Plot==
The beginning of the end of the world. Humans face not the fate of death, but being enslaved to cruel demons. After eons of peace in the human realm, a heinous race of demons has suddenly appeared. With the wizards extinct, the only hope against the demons seem"
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Harem, Romance, School",TV,13,6.36,12622,
19401,Kuusou no Sora Tobu Kikaitachi,Historical,Movie,1,6.36,651,
10562,Machine Hayabusa,"Action, Cars, Shounen, Sports",TV,21,6.36,227,"{{Series
|genre=Sports
|demographic=Shōnen
|tag=Racing, Showa, Cars
|media=Anime, Manga
|image=File:Machine Hayabusa.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{Translation|Machine Hayabusa|マシンハヤブサ}} is a Japanese anime and manga series by Mikiya Mochizuki. The anime by [[Toei Animation]] aired in Japan on NET TV from April 2 to September 17, 1976 for 21 episodes.
==Plot==
Because of the appearance of a villain team, Black Shadow, the international racing was ruined. To compete"
499,Makai Toshi Shinjuku,"Adventure, Horror, Romance, Shounen, Supernatural",OVA,1,6.36,7293,
1832,Meiou Project Zeorymer,"Action, Drama, Mecha, Psychological, Sci-Fi",OVA,4,6.36,2504,"{{Series
|genre=Mecha, Psychological, Science Fiction, Hentai
|demographic=Seinen
|tag=Reincarnation
|media=Manga, OVA
|wiki=mecha
|wiki name=Mechapedia
|image=File:Hades Project Zeorymer‏‎.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{Translation|Hades Project Zeorymer|冥王計画 ゼオライマー|Purojekuto Zeoraimā}} is a Japanese manga by Chimi Moriwo, published under the adult manga magazine Lemon People from October 1983 to November 1984. A three-part finale was serialized in Monthly Comic"
9254,Mianhada Saranghanda,Drama,Movie,1,6.36,969,
337,Psychic Academy,"Comedy, Romance, Supernatural",TV,24,6.36,7751,"{{Series
|genre=Comedy, Romance, Slice of Life, Supernatural
|media=Manga, OVA
|wiki=psychicacademy
|wiki name=Psychic academy Wiki
|image=File:Psychic_Academy.jpg
|foundingdate=October 17, 2009‎ 
|pagecount=10
|datechecked=July 15, 2017
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Psychic Academy'''|サイキックアカデミー煌羅万象|Saikikku Akademī Ōra Banshō}} is a Japanese [[manga]] series written and illustrated by Katsu Aki. It was published by [[Kodansha]] in Magazine Z between 1"
18413,Puchitto Gargantia,"Mecha, Sci-Fi",ONA,13,6.36,7170,
32308,Rilu Rilu Fairilu: Yousei no Door,"Fantasy, Magic",TV,Unknown,6.36,1293,
9424,Seupideuwang Beongae,"Action, Game, School, Shounen, Sports",TV,26,6.36,226,
22231,Tenshi no Shippo Chu!: Shoushuuhen Tenshi no Utagoe,"Fantasy, Magic, Romance",OVA,1,6.36,289,
13843,Wild Adapter,"Action, Drama, Mystery, Shoujo",OVA,2,6.36,5196,"{{Series
|genre=Action, Mystery
|media=Manga, OVA
|wiki=wildadapter
|wiki name=Wild Adapter
|image=File:Wild_Adapter.jpg
|foundingdate=April 5, 2013‎
|pagecount=61
|datechecked=July 18, 2017
|animangafooter=Yes
|animanganavlink=No
|adoptable=Yes
}}
{{translation|'''Wild Adapter''' (ワイルドアダプター, ''Wairudo Adaputā'') is a [[manga]] series by Kazuya Minekura set in Tokyo and Yokohama, Japan in the mid-1990s. There is also an alternate universe dōjinshi and two episode [[OVA]] called '''Shiritsu Arais"
15313,Wooser no Sono Higurashi,"Comedy, Fantasy, Slice of Life",TV,12,6.36,8081,#REDIRECT [[Wooser's Hand-to-Mouth Life]]
2840,Youkoso Lodoss-tou e!,"Comedy, Parody",Movie,1,6.36,1156,
8812,Alice SOS,Adventure,TV,28,6.35,734,
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,"Comedy, Ecchi, School, Shounen",OVA,3,6.35,9588,#REDIRECT [[Sister's Log]]
20365,Another: Misaki Mei - Shizuka ni,Music,Music,1,6.36,10775,
10194,Badaui Jeonseol Jangbogo,"Action, Adventure, Comedy, Mystery",TV,26,6.35,371,
25839,Bonjour♪Koiaji Pâtisserie,"Comedy, Harem, Romance, Shoujo, Slice of Life",ONA,24,6.35,22127,
6872,Cyborg 009,"Action, Adventure, Drama, Sci-Fi, Shounen",Movie,1,6.35,1216,"{{Series
|genre=Action, Adventure, Science Fiction
|media=Anime, Manga, OVA, Film, Game, Audio Drama
|wiki=cyborg009
|wiki name=Cyborg 009 Wiki
|image=File:Cyborg_009.jpg
|foundingdate=November 4, 2009‎
|pagecount=522
|datechecked=July 12, 2017
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Cyborg 009'''|サイボーグゼロゼロナイン|Saibōgu Zero-Zero-Nain}} is a [[manga]] created by Shotaro Ishinomori. It was serialized in many different magazines, including Monthly Shōnen King, [[Wee"
6628,Dengeki Bunko 2007 Movie Festival Special,Comedy,Special,1,6.35,2793,
8491,Digimon Savers 3D: Digital World Kiki Ippatsu!,"Action, Adventure, Fantasy, Kids, Supernatural",Movie,1,6.35,3720,
21997,Duel Masters Victory V,"Action, Adventure, Comedy, Shounen",TV,51,6.35,363,"{{stub}}
{{Series
|image=File:Duel Master.jpg
|genre=Action, Adventure
|tag=Card Games,
|media=Anime, Manga, Film, Game
|wiki=duelmasters
|wiki name=Duel Masters Wiki
|foundingdate=April 12, 2008
|pagecount=26,387
|datechecked=February 21, 2020
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}__NOTOC__
{{translation|'''Duel Masters'''|デュエル・マスターズ|Dyueru Masutāzu}} is a franchise based on a [[manga]], [[anime]] and a trading card [[game]].

==Plot==
Shobu Kirifuda is a young boy who likes to"
9880,Esper Mami: Hoshizora no Dancing Doll,"Fantasy, Shounen",Movie,1,6.35,236,
8584,Future War 198X-nen,"Drama, Military",Movie,1,6.35,444,
3215,Fuyu no Hi,Historical,Movie,1,6.35,2380,"{{Series
|genre=Drama, Romance
|media=Manga, One Shot
|image=File:Fuyu_no_Hana.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Fuyu no Hana''' (冬の花, lit. ""Winter Flower"") is a one-shot [[manga]] series by Sumomo Yumeka. It was serialized in Mugen Anthology Series.

==Plot==
The flower in Itadori will bloom in the summer, taking his life as it took his sister's but giving others longer lives, but how can he leave his childhood friend Rakka behind...?

==External Links==
===Official"
2423,Grey: Digital Target,"Action, Fantasy, Sci-Fi",Movie,1,6.35,1052,
1977,Hijikata Toshizou: Shiro no Kiseki,"Action, Drama, Historical, Samurai",OVA,1,6.35,1965,
7230,Hoshi ni Negai wo: Cold Body + Warm Heart,"Adventure, Sci-Fi",ONA,1,6.35,1217,
848,Jinki:Extend OVA,"Mecha, Sci-Fi",OVA,1,6.35,1985,
577,Kagihime Monogatari Eikyuu Alice Rinbukyoku,"Fantasy, Magic",TV,13,6.35,5623,
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,"Action, Adventure, Super Power",OVA,1,6.35,437,
14247,Lunn wa Kaze no Naka,"Drama, Romance",OVA,1,6.35,403,
2059,Mainichi ga Nichiyoubi,"Comedy, Romance",OVA,6,6.35,735,
15565,Maken-Ki! Two,"Action, Ecchi, Harem, Martial Arts, School, Super Power",TV,10,6.35,49842,"{{Series
|genre=Action, Comedy, Romance
|demographic=Shōnen
|tag=Magic, Harem, School Life, Martial Arts, Ecchi
|media=Anime, Manga, OVA
|wiki=makenki
|wiki name=Maken-ki! Wiki
|image=File:Maken-ki!.png
|foundingdate=2010/12/20
|pagecount=125
|datechecked=2022/07/26
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Maken-ki!'''|マケン姫っ!) is a Japanese [[manga]] series by Hiromitsu Takeda (武田弘光|Takeda Hiromitsu}}. It was published by Fujimi Shobo's magazine Dragon Age Pure,"
31923,Mini Hama: Minimum Hamatora Movies,"Comedy, Mystery, School, Super Power",Movie,2,6.35,833,
9523,Minori Scramble!,Comedy,OVA,1,6.35,2208,"{{Series
|genre=Action, Psychological, Science Fiction
|media=Manga, Novel, OVA, Film, Live Action
|image=File:Mardock_scramble.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Mardock Scramble''' (マルドゥック・スクランブル, ''Marudukku Sukuranburu'') is the name for a series of novels by Tow Ubukata, which were later adapted into a [[manga]] series and a trilogy [[anime]] film series. 

The first novel was published in Japan in May 2003, with the final novel published on July 2003. The novels"
5585,New Dream Hunter Rem: Yume no Kishitachi,"Ecchi, Magic",OVA,1,6.35,586,
4024,Sanrio Anime Sekai Meisaku Gekijou,"Adventure, Fantasy, Kids",TV,13,6.35,611,
2406,Sazae-san,"Comedy, Slice of Life",TV,Unknown,6.35,1632,"{{Series
|genre=Comedy, Drama, Slice of Life
|demographic=Kodomo
|tag=Yonkoma, Family
|media=Anime, Manga, Film
|wiki=sazaesan
|wiki name=Sazae-San Wiki
|image=File:Sazae-san.jpg
|foundingdate=2025-06-12
|pagecount=4406
|datechecked=2025-12-27
|animangafooter=No
|animanganavlink=No
|adoptable=No
|localsitelogo=No-wordmark.png
}}
__NOTOC__
{{Translation|'''Sazae-san'''|サザエさん}} is a Japanese [[yonkoma|4-panel]] [[manga]] series written and illustrated by [[Machiko Hasegawa]]. It was first publishe"
19573,Short Peace Opening,"Fantasy, Sci-Fi, Supernatural",Special,1,6.35,2790,"{{Series
|genre=Action, Adventure, Fantasy
|media=Film, Game
|image=File:Short_Peace.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Short Peace''' (ショート・ピース, ''Shōto Pīsu'') is a multimedia project composed of four short anime films produced by [[Sunrise]] and Shochiku, and a video game developed by Crispy's Inc. and Grasshopper Manufacture. The four films were released in Japanese theaters on July 20, 2013 and were screened in North America during April 2014. Sentai Filmworks ha"
10349,Suzy&#039;s Zoo: Daisuki! Witzy,Kids,TV,25,6.35,369,
30585,Taifuu no Noruda,"Drama, School, Sci-Fi, Supernatural",Movie,1,6.35,14281,
4451,Tanin no Kankei,"Comedy, Ecchi, Romance, School",OVA,2,6.35,868,
17959,Tetsuwan Atom: Atom Tanjou no Himitsu,"Drama, Mecha, Sci-Fi",Movie,1,6.35,342,
5475,Time Bokan 2000: Kaitou Kiramekiman,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,26,6.35,305,
12867,Tsuki no Sango,Drama,Movie,1,6.35,1661,"{{Series
|genre=Action, Drama, Fantasy, Horror, Mystery
|media=Manga
|wiki=saigo-no-saiyuuki
|wiki name=Saigo no Saiyuuki
|image=File:Saigo no Saiyuuki.jpg
|foundingdate=April 8, 2019
|pagecount=1
|datechecked=April 8, 2019
|animangafooter=No
|animanganavlink=No
|adoptable=Yes
}}
Insert standard info here

==Plot==
Returning from school, third-grader Ryunosuke is introduced to a young girl. His father tells him that she will be his little sister starting that day. Her name is Koharu. She is blin"
2566,Uchuujin Tanaka Tarou,"Comedy, School, Shounen",TV,24,6.35,386,
6822,Ukkari Pénélope (2009),"Comedy, Slice of Life",TV,26,6.35,317,
3290,Vampiyan Kids,"Comedy, Fantasy, Kids",TV,23,6.35,435,
8240,Wanpaku Oomukashi Kum Kum,"Adventure, Comedy, Historical, Kids",TV,26,6.35,229,
547,Wind: A Breath of Heart OVA,"Drama, Romance, School, Supernatural",OVA,3,6.35,2043,"{{Series
|genre=Drama, Romance
|media=Anime, Manga, Visual Novel, OVA, Game
|image=File:Wind a Breath of Heart.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Wind: A Breath of Heart''' is a [[visual novel]] by Japanese [[game]] studio Minori. It was first released for the PC on April 19, 2002, and the uncensored version was later ported to the Dreamcast and PlayStation 2 by Alchemist in 2003. An [[anime]] adaptation was broadcasted on [[AT-X]] for thirteen episodes and four speci"
1630,Yousei Hime Ren,"Adventure, Comedy, Fantasy",OVA,2,6.35,2253,"{{Series
|genre=Action, Fantasy, Mystery, Supernatural
|tag=Magic
|media=Light Novel
|image=File:Rengoku_Hime.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Rengoku Hime''' (煉獄姫) is a [[light novel]] series by Yuu Fujiwara with illustrations by kaya8. 

==Plot==
Another world exists one level below the one we live in, the Rengoku. Rengoku is filled with a poisonous gas called ""ren."" Although ""ren"" is harmful to the human body, it brought many new possibilities to mankind.

Artemi"
9595,Amanatsu,Sci-Fi,Movie,1,6.34,1305,"{{Series
|genre=Action, Fantasy
|media=Anime, Manga
|wiki=amatsuki
|wiki name=Amatsuki Wiki
|image=File:Amatsuki_vol01.png
|foundingdate=May 6, 2011
|pagecount=8
|datechecked=June 14, 2017
|animangafooter=No
|animanganavlink=No
|adoptable=Yes
}}
{{translation|'''Amatsuki'''|あまつき|Amatsuki}} is a [[manga]] written and illustrated by Shinobu Takayama. It is serialized in Monthly Comic Zero Sum. A 13 episode [[anime]] adaption produced by [[Studio Deen]] premiered on April 4, 2008.

==Plot==
Tokidok"
27619,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,"Comedy, Ecchi, Romance, Shounen, Slice of Life",OVA,6,6.34,2866,#REDIRECT [[Sister's Log]]
10901,Aoi Hitomi no Onnanoko no Ohanashi,"Drama, Historical",Special,1,6.34,373,
2309,"Azusa, Otetsudai Shimasu!","Comedy, Sci-Fi, Slice of Life, Sports",OVA,1,6.34,1973,"{{Series
|genre=Comedy, Science Fiction, Sports
|media=Film
|image=File:Azusa, Otetsudai Shimasu!.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Azusa, Otetsudai Shimasu!''' (アズサ、お手伝いします!) is a Japanese [[anime]] television film that was animated by TMS Entertainment and script-written by Yūko Kawabe. The film won the second annual Animax Taishō, and later aired on [[Animax]] in 2004.

==Plot==
The Karugamo High School Baseball Team has not been doing well. After losing badly to"
2023,Bakuen Campus Guardress,"Action, Comedy, School, Shounen, Supernatural",OVA,4,6.34,1491,"{{Series
|genre=Comedy, Fantasy
|demographic=Shōnen
|media=OVA
|wiki=akahoriverse
|wiki name=Akahoriverse
|image=File:Bakuen Campus Guardress.jpg
|foundingdate=2008/11/11
|pagecount=386
|datechecked=2023/07/03
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{Translation|'''Combustible Campus Guardress'''|爆炎CAMPUSガードレス|Bakuen Kyanpasu Gādoresu}} is a 4-episode [[OVA]] series created by Satoru Akahori, and produced by 	[[Production I.G]] from May 27 to November 25, 1994.

The English name"
6920,Blade,"Action, Drama, Horror, Vampire",TV,12,6.34,14100,#REDIRECT [[Marvel]]
693,Burn Up Scramble,"Action, Comedy, Drama, Ecchi, Police, Sci-Fi, Shounen",TV,12,6.34,5899,
6645,Chuu Bra!!,"Comedy, Ecchi, School",TV,12,6.34,32470,
17205,Cowboy Bebop: Ein no Natsuyasumi,Adventure,Special,1,6.34,9456,
8550,Dr. Slump Movie 10: Arale no Bikkuriman,"Comedy, Sci-Fi, Shounen",Movie,1,6.34,513,
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,"Comedy, Ecchi, Parody, School, Shounen",ONA,10,6.34,16438,#REDIRECT [[Ebisugawa Public High School Astronomical Club]]
6557,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,"Adventure, Comedy, Fantasy, Magic",OVA,4,6.34,464,
8178,Fujoshi no Hinkaku,Slice of Life,OVA,1,6.34,633,
5862,Fumoon,Sci-Fi,Special,1,6.34,354,
20929,Galo Sengen,Music,Music,1,6.34,586,#REDIRECT [[Halo]]
33498,Ganbare! Kickers: Hitoribocchi no Ace Striker,"Drama, Shounen, Sports",Special,1,6.34,145,
8150,Gegege no Kitarou: Chisougan,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.34,188,#REDIRECT [[Spooky Kitaro]]
7596,Haiyoru! Nyaruani,"Comedy, Parody, Sci-Fi",OVA,9,6.34,18386,#REDIRECT [[Nyaruko: Crawling With Love]]
1850,Haou Daikei Ryuu Knight: Adeu Legend II,"Action, Adventure, Fantasy, Mecha",OVA,3,6.34,430,
30155,Hoshi no Kirby: Tokubetsu-hen - Taose!! Koukaku Majuu Ebizou,"Action, Adventure, Comedy, Fantasy",Special,1,6.34,384,
12579,Itsuka Tenma no Kuro Usagi Picture Drama,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",Special,6,6.34,3463,#REDIRECT [[Itsuka Tenma no Kuro-Usagi]]
31762,King of Prism by Pretty Rhythm,"Music, Shoujo, Sports",Movie,1,6.34,2897,
8141,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,"Adventure, Comedy, Drama",Movie,1,6.34,233,
6994,Koneko no Studio,Comedy,Movie,1,6.34,373,"{{stub}}
{{translation|'''Geno Studio, Inc.'''|株式会社ジェノスタジオ|Kabushiki-gaisha Jeno Sutajio}} is a Japanese [[anime|animation]] studio subsidiary of animation production company [[Twin Engine]].

== Notable works ==
{{Sectionstub}}
* ''[[Shine On! Bakumatsu Bad Boys]]'' (2022)
* ''[[Star Wars: Visions]]'' (2021 ONA)
* ''[[pet]]'' (2020)
* ''[[Kokkoku]]'' (2018)
* ''[[Golden Kamuy]]'' (2018)
* ''[[Genocidal Organ]]'' (2017 movie)

== External links ==
* [http://genostudio.co.jp/ Official website] (i"
3448,Mad★Bull 34,"Action, Police",OVA,4,6.34,3216,
10465,Manyuu Hikenchou,"Action, Comedy, Ecchi, Samurai, Seinen",TV,12,6.34,32171,#redirect [[Manyū Hiken-chō]]
1162,Maze☆Bakunetsu Jikuu,"Adventure, Comedy, Fantasy, Mecha, Shounen",OVA,2,6.34,1835,#REDIRECT [[Maze the Megaburst Space]]
1071,Memories Off #5 Togireta Film The Animation,"Drama, Romance",OVA,1,6.34,2068,
21479,Metal Fight Beyblade Zero G Specials,"Adventure, Sports",Special,7,6.34,915,#REDIRECT [[Beyblade]]
24713,Miss Monochrome: The Animation - Soccer-hen,"Comedy, Slice of Life, Sports",ONA,1,6.34,5455,
8848,"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!","Comedy, Seinen, Slice of Life",Movie,1,6.34,175,
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"Comedy, Ecchi, Harem, Romance",TV,12,6.34,51637,"#REDIRECT [[I Don't Like You at All, Big Brother!!]]"
11595,Perman (1983),"Comedy, Kids, School, Super Power",TV,526,6.34,447,"{{Series
|demographic=Kodomo, Shōnen
|genre=Adventure, Comedy
|media=Anime, Manga, Film, Game
|wiki=perman
|wiki name=Perman Wiki
|image=File:Perman.jpg
|pagecount=12
|datechecked=December 26, 2017
|animangafooter=No
|animanganavlink=No
|adoptable=Yes
}}
{{translation|'''Perman'''|パーマン|Pāman}}, by Fujiko Fujio, is a Japanese [[manga]] and [[anime]] series. The first series was serialized in [[Shōnen Sunday]] and other magazines from 1967 to 1968, and the second was serialized in CoroCoro Comic f"
22215,Pretty Rhythm: All Star Selection,"Music, Shoujo, Sports",TV,11,6.34,1145,
30912,Robot Girls Z Episode 0,"Comedy, Mecha, Parody",ONA,1,6.34,1271,"{{Series
|wiki=mazinger
|wikiname =Mazinger Wiki
|genre=Comedy, Slice of Life
|tag=Anthropomorphism
|media=Anime, Manga, Guide Book
|image=File:Robot_Girls_Z.jpg
|pagecount=1,533
|datechecked=April 10, 2022
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
'''Robot Girls Z''' (ロボットガールズＺ) is an [[anime]] television series. It began airing in January 6, 2014.

==Plot==
The story revolves around a new team of ""Toei robot girls"" named ""Team Z"" that is made up of three girls based on Toei's Ma"
